,transactionNumber,account_Will,account_Will_not,account_Will_pool,account_Will_not_pool,totalVolume,totalPoolVolume,totalFee,whoBuy,ratioVolume,z,order,transactCost,previousCost,deltaQ,costPerUnit,r,profitCumSum
0,18,997830.085937723,998886.3500357654,2169.9140622770133,1113.649964234429,1996716.4359734885,3283.5640265114425,0.03418913035920469,['Will_not'],0.8920882669537137,0.005335229541425426,['sell'],-0.13205693777672423,2170.056251868092,30.589983033553537,-1.004316999379564,0.8920882669537137,1320.84183010877
0,19,997855.5317987165,998886.3500357654,2144.4682012835524,1113.649964234429,1996741.8818344818,3258.1181655179817,0.034238479320690136,['Will'],0.9036873968079252,0.005384578502910864,['sell'],-25.444277367430914,2169.9241949303155,25.4458609934608,-1.9999377648871737,0.9036873968079252,1295.397552741339
0,20,997855.5317987165,999427.7625085589,2144.4682012835524,572.2374914409324,1997283.2943072754,2716.705692724485,0.034381725566206146,['Will_not'],0.93811168681635,0.005527824748426877,['sell'],-0.011626362718743621,2144.4799175628846,541.4124727934966,-1.000021474131652,0.93811168681635,1295.3859263786203
0,21,997855.5317987165,1000366.9116713374,2144.4682012835524,-366.9116713375781,1998222.4434700538,1777.5565299459743,0.03383551164183503,['Will_not'],0.8125,0.004981610824055758,['sell'],-8.991648792289197e-05,2144.468291200166,939.1491627785106,-1.0000000957424993,0.8125,1295.3858364621324
0,22,997855.5317987165,999985.7074336492,2144.4682012835524,14.292566350634331,1997841.2392323657,2158.760767634187,0.03261739406386161,['Will_not'],0.5744749596122779,0.0037634932460823426,buy,-1.255102688446641e-10,2144.468201283678,381.20423768821246,-1.0000000000003293,0.5744749596122779,1295.3858364620069
0,23,997855.5317987165,999769.1080365186,2144.4682012835524,230.8919634812477,1997624.6398352352,2375.3601647648,0.03370487720333101,['Will_not'],0.7845203488372093,0.004850976385551746,['buy'],2.7557689463719726e-10,2144.4682012835524,216.59939713061337,-0.9999999999987277,0.7845203488372093,1295.3858364622824
0,24,997433.4152231338,999769.1080365186,2566.5847768662697,230.8919634812477,1997202.5232596523,2797.4767403475175,0.03428714531609679,['Will'],0.9152542372881356,0.005433244498317526,['buy'],422.11657558247043,2144.468201283828,422.1165755827173,-5.848407345096373e-13,0.9152542372881356,1717.5024120447529
0,25,997433.4152231338,999740.0672489437,2566.5847768662697,259.93275105611565,1997173.4824720775,2826.5175279223854,0.035038297206310104,['Will_not'],1.11296738265712,0.006184396388530835,['buy'],5.8753357734531164e-09,2566.5847768662984,29.04078757486794,-0.9999999997976867,1.11296738265712,1717.5024120506282
0,26,997433.4152231338,999518.3755826707,2566.5847768662697,481.6244173291507,1996951.7908058045,3048.2091941954204,0.03518660641445414,['Will_not'],1.1571837904216127,0.006332705596674872,['buy'],7.229346010717563e-08,2566.5847768721737,221.69166627303505,-0.9999999996739009,1.1571837904216127,1717.5024121229217
0,27,997871.3028167844,999518.3755826707,2128.697183215698,481.6244173291507,1997389.678399455,2610.3216005448485,0.035387677580179036,['Will'],1.2205764611689351,0.006533776762399769,['sell'],-437.88756851879043,2566.584776944467,437.88759365057206,-1.999999942606774,1.2205764611689351,1279.6148436041312
0,28,997871.3028167844,1000014.1878240525,2128.697183215698,-14.187824052699966,1997885.4906408368,2114.509359162998,0.03458926605324548,['Will_not'],0.9901403109594236,0.005735365235466209,['sell'],-2.520552970963763e-05,2128.6972084256768,495.81224138185064,-1.0000000508368443,0.9901403109594236,1279.6148183986015
0,29,997638.2183665268,1000014.1878240525,2361.7816334732706,-14.187824052699966,1997652.4061905793,2347.593809420571,0.0337984451904582,['Will'],0.804488398630658,0.004944544372678932,buy,233.08445025312403,2128.697183220147,233.08445025757263,-1.9085762164058116e-11,0.804488398630658,1512.6992686517256
0,30,997407.3518249858,1000014.1878240525,2592.648175014255,-14.187824052699966,1997421.5396490383,2578.460350961555,0.034199334813888,['Will'],0.8944761904761904,0.005345433996108727,buy,230.86654154098414,2361.781633473271,230.8665415409843,-6.155441416650338e-16,0.8944761904761904,1743.5658101927097
0,31,997188.5707876481,1000014.1878240525,2811.4292123519435,-14.187824052699966,1997202.7586117005,2797.2413882992437,0.034613994971716425,['Will'],0.9965224111282844,0.0057600941539371515,buy,218.78103733768967,2592.6481750142552,218.78103733768862,4.806647146945365e-15,0.9965224111282844,1962.3468475303994
0,32,996728.9673219103,1000014.1878240525,3271.032678089677,-14.187824052699966,1996743.1551459627,3256.8448540369773,0.03493470192199417,['Will'],1.0832365466511809,0.0060808011042149,buy,459.6034657377322,2811.429212351945,459.6034657377336,-2.968302361405339e-15,1.0832365466511809,2421.9503132681316
0,33,996728.9673219103,999724.4062094621,3271.032678089677,275.5937905377856,1996453.3735313723,3546.6264686274626,0.03545889760987773,['Will_not'],1.2440794499618029,0.006604996792098461,buy,6.275513442233205e-10,3271.032678089677,289.78161459048556,-0.9999999999978344,1.2440794499618029,2421.950313268759
0,34,996750.4570271763,999724.4062094621,3249.542972823768,275.5937905377856,1996474.8632366383,3525.1367633615537,0.03556053146684658,['Will'],1.2786589762076424,0.0067066306490673145,['sell'],-21.489705259292805,3271.0326780903047,21.489705265908874,-1.9999999996921285,1.2786589762076424,2400.4606080094663
0,35,996750.4570271763,998886.8282337995,3249.542972823768,1113.1717662003584,1995637.2852609758,4362.714739024126,0.03523421159638697,['Will_not'],1.1718178796942507,0.006380310778607699,['buy'],4.201401225145673e-06,3249.542972831012,837.5779756625728,-0.9999999949838686,1.1718178796942507,2400.4606122108676
0,36,996750.4570271763,998330.3739111471,3249.542972823768,1669.6260888527918,1995080.8309383234,4919.16906167656,0.03563363353158535,['Will_not'],1.3043348281016443,0.00677973271380608,['buy'],0.005992605625579017,3249.542977032413,556.4543226524335,-0.9999892307321884,1.3043348281016443,2400.466604816493
0,37,997392.7513901087,998330.3739111471,2607.2486098913228,1669.6260888527918,1995723.1253012558,4276.8746987441145,0.035669714231987525,['Will'],1.3172690763052208,0.0068158134142082575,['sell'],-641.4638994561947,3249.5489696380387,642.2943629324456,-1.9987070360193424,1.3172690763052208,1759.0027053602985
0,38,997206.845124214,998330.3739111471,2793.1548757860405,1669.6260888527918,1995537.219035361,4462.780964638832,0.03490216701751838,['Will'],1.0740833751883476,0.00604826619973911,['buy'],185.15016795325937,2608.085070181844,185.9062658947177,-0.004067092294170055,1.0740833751883476,1944.1528733135578
0,39,998199.38853639,998330.3739111471,1800.6114636099755,1669.6260888527918,1996529.7624475372,3470.2375524627673,0.03487655503353465,['Will'],1.0669376045900072,0.006022654215755379,['sell'],-936.8400026288823,2793.2352381351034,992.5434121760651,-1.9438781126711042,1.0669376045900072,1007.3128706846755
0,40,998199.38853639,999190.3204399424,1800.6114636099755,809.6795600575019,1997389.7089763326,2610.2910236674775,0.03392629210717023,['Will_not'],0.8323741007194244,0.005072391289390959,['sell'],-55.75774228473915,1856.395235506221,859.9465287952899,-1.0648386154460683,0.8323741007194244,951.5551283999364
0,41,998199.38853639,999069.4304801367,1800.6114636099755,930.5695198633083,1997268.8190165267,2731.180983473284,0.033029178325954124,['Will_not'],0.6498257839721254,0.004175277508174854,['buy'],-0.022457561863575393,1800.637493221482,120.88995980580641,-1.0001857686271023,0.6498257839721254,951.5326708380728
0,42,998532.0837217502,999069.4304801367,1467.9162782498465,930.5695198633083,1997601.514201887,2398.485798113155,0.033437325330891415,['Will'],0.7293112653497064,0.004583424513112144,['sell'],-332.44490004646946,1800.6150356596183,332.6951853601291,-1.999247703830193,0.7293112653497064,619.0877707916034
0,43,998532.0837217502,999790.9148877199,1467.9162782498465,209.08511228003988,1998322.9986094702,1677.0013905298865,0.033398435447891214,['Will_not'],0.7215037593984962,0.004544534630111943,['sell'],-0.2538453714762454,1468.170135613149,721.4844075832684,-1.0003518376402984,0.7215037593984962,618.8339254201271
0,44,997820.8919520549,999790.9148877199,2179.108047945126,209.08511228003988,1997611.8068397748,2388.193160225166,0.032649638638071084,['Will'],0.5802213001383126,0.0037957378202918123,['buy'],711.1917577034535,1467.9162902416726,711.1917696952796,-1.686159292673265e-08,0.5802213001383126,1330.0256831235806
0,45,998757.3325388543,999790.9148877199,1242.6674611456665,209.08511228003988,1998548.2474265741,1451.7525734257065,0.03438263778820521,['Will'],0.9383346425765907,0.005528736970425938,['sell'],-936.4403064082469,2179.108047945126,936.4405867994597,-1.9999997005776804,0.9383346425765907,393.5853767153337
0,46,998757.3325388543,1000213.0218876813,1242.6674611456665,-213.02188768137535,1998970.3544265358,1029.6455734642911,0.03306720007414659,['Will_not'],0.6570135746606335,0.004213299256367322,['sell'],-0.00028039120957146224,1242.6677415368792,422.1069999614152,-1.0000006642657184,0.6570135746606335,393.58509632412415
0,47,997927.29684558,1000213.0218876813,2072.7031544199936,-213.02188768137535,1998140.3187332614,1859.6812667386182,0.03235752147561832,['Will'],0.5290190035952748,0.003503620657839056,buy,830.0356932743239,1242.6674611456697,830.0356932743271,-3.835053699495776e-15,0.5290190035952748,1223.620789598448
0,48,997927.29684558,999542.7163212673,2072.7031544199936,457.28367873269565,1997470.0131668472,2529.986833152689,0.03475144506206922,['Will_not'],1.0327595780122154,0.0058975442442899435,buy,9.013092494569719e-10,2072.7031544199936,670.305566414071,-0.9999999999986554,1.0327595780122154,1223.6207895993493
0,49,997623.9283346471,999542.7163212673,2376.071665352911,457.28367873269565,1997166.6446559145,2833.3553440856067,0.03585805831428916,['Will'],1.387822270981898,0.007004157496509892,['buy'],303.3685109911903,2072.703154420895,303.3685109329176,1.9208549234541262e-10,1.387822270981898,1526.9893005905396
0,50,998211.5089407907,999542.7163212673,1788.4910592093518,457.28367873269565,1997754.225262058,2245.7747379420475,0.03590372447788286,['Will'],1.4057539682539681,0.007049823660103596,['sell'],-587.5803952013216,2376.071665412085,587.5806061435594,-1.9999996409986383,1.4057539682539681,939.408905389218
0,51,998211.5089407907,1000425.1953220991,1788.4910592093518,-425.195322099162,1998636.70426289,1363.2957371101897,0.03508782666819759,['Will_not'],1.1275100401606426,0.006233925850418318,['sell'],-0.00021100136223139998,1788.4912702107636,882.4790008318577,-1.0000002391007174,1.1275100401606426,939.4086943878558
0,52,998211.5089407907,999578.9979036709,1788.4910592093518,421.00209632915073,1997790.5068444614,2209.4931555385024,0.03323851686157122,['Will_not'],0.689934243803743,0.004384616043791949,buy,-4.5929482439532876e-11,1788.4910592094013,846.1974184283127,-1.0000000000000542,0.689934243803743,939.4086943878099
0,53,998211.5089407907,999073.7140830912,1788.4910592093518,926.2859169087512,1997285.223023882,2714.776976118103,0.034690614664394846,['Will_not'],1.016559337626495,0.005836713846615578,['buy'],0.0009981890018480044,1788.4910592093554,505.28382057960044,-0.9999980244983885,1.016559337626495,939.4096925768117
0,54,998800.5111987732,999073.7140830912,1199.4888012268002,926.2859169087512,1997874.2252818644,2125.7747181355517,0.03523406943709424,['Will'],1.1717738454898576,0.00638016861931497,['sell'],-583.6567277357326,1788.4920573983572,589.0022579825517,-1.9909244316564618,1.1717738454898576,355.7529648410791
0,55,998835.0370289246,999073.7140830912,1164.9629710754587,926.2859169087512,1997908.751112016,2091.24888798421,0.03441107321448817,['Will'],0.9453090262338817,0.005557172396708901,['sell'],-37.124457008394074,1204.8353296626246,34.52583015134159,-2.075266165814452,0.9453090262338817,318.62850783268505
0,56,999077.7770024677,999073.7140830912,922.222997532391,926.2859169087512,1998151.491085559,1848.5089144411422,0.03456535450181298,['Will'],0.9840075258701787,0.0057114536840337125,['sell'],-193.32389654465533,1167.7108726542306,242.73997354306763,-1.7964238181411651,0.9840075258701787,125.30461128802972
0,57,999077.7770024677,999871.1183306455,922.222997532391,128.88166935444838,1998948.8953331131,1051.1046668868394,0.03421438790680704,['Will_not'],0.8980087421078193,0.005360487089027768,['sell'],-52.16375298789421,974.3869761095752,797.4042475543029,-1.0654169489915364,0.8980087421078193,73.1408583001355
0,58,999077.7770024677,1000285.4323299463,922.222997532391,-285.4323299463259,1999363.209332414,636.7906675860651,0.032329275146659855,['Will_not'],0.5241654210264076,0.0034753743288805827,['sell'],-0.0002255892900393519,922.223223121681,414.3139993007743,-1.000000544488698,0.5241654210264076,73.14063271084547
0,59,999077.7770024677,1000112.4249283673,922.222997532391,-112.42492836727499,1999190.201930835,809.798069165116,0.03135322432963445,['Will_not'],0.3650429799426934,0.0024993235118551797,buy,0.0,922.222997532391,173.00740157905093,-1.0,0.3650429799426934,73.14063271084547
0,60,998528.9782410795,1000112.4249283673,1471.021758920544,-112.42492836727499,1998641.4031694466,1358.596830553269,0.03257652698788229,['Will'],0.5672268907563025,0.0037226261701030217,buy,548.798761388153,922.222997532391,548.798761388153,0.0,0.5672268907563025,621.9393940989985
0,61,997825.9374790138,1000112.4249283673,2174.0625209861755,-112.42492836727499,1997938.3624073812,2061.6375926189007,0.034798165653929305,['Will'],1.0453846153846154,0.005944264836150033,buy,703.0407620656315,1471.021758920544,703.0407620656315,0.0,1.0453846153846154,1324.98015616463
0,62,997151.4516485115,1000112.4249283673,2848.5483514885027,-112.42492836727499,1997263.8765768786,2736.123423121228,0.036330662305654196,['Will'],1.5922779922779924,0.007476761487874925,buy,674.4858305023267,2174.0625209861755,674.4858305023272,-6.742133493713106e-16,1.5922779922779924,1999.4659866669567
0,63,996776.7486280098,1000112.4249283673,3223.251371990143,-112.42492836727499,1996889.1735563772,3110.8264436228683,0.036870796487128564,['Will'],1.8967428967428968,0.008016895669349293,buy,374.7030205016413,2848.5483514885022,374.7030205016403,2.5789440377076062e-15,1.8967428967428968,2374.169007168598
0,64,996776.7486280098,999673.4632983227,3223.251371990143,326.5367016772881,1996450.2119263327,3549.788073667431,0.0366173633397806,['Will_not'],1.7418812989921613,0.007763462522001332,buy,1.0286385077051818e-09,3223.2513719901435,438.9616300445631,-0.9999999999976567,1.7418812989921613,2374.1690071696266
0,65,996776.7486280098,1000181.8897865728,3223.251371990143,-181.88978657269377,1996958.6384145827,3041.3615854174495,0.036268023641036685,['Will_not'],1.5625,0.007414122823257417,['sell'],-6.089067028369755e-10,3223.251371991172,508.42648824998184,-1.0000000000011977,1.5625,2374.1690071690177
0,66,995998.3060130096,1000181.8897865728,4001.693986990289,-181.88978657269377,1996180.1957995824,3819.804200417595,0.035164718965406946,['Will'],1.1505295007564296,0.006310818147627674,buy,778.4426149997253,3223.2513719905633,778.4426150001458,-5.40216587104727e-13,1.1505295007564296,3152.611622168743
0,67,995998.3060130096,999660.9513689596,4001.693986990289,339.04863104045137,1995659.2573819691,4340.74261803074,0.035478996384452836,['Will_not'],1.2508185985592666,0.006625095566673569,buy,2.482920535840094e-10,4001.6939869902885,520.9384176131451,-0.9999999999995234,1.2508185985592666,3152.6116221689913
0,68,995998.3060130096,999267.6962739954,4001.693986990289,732.3037260046774,1995266.002287005,4733.997712994967,0.03551826042748071,['Will_not'],1.2641234711706464,0.006664359609701445,['buy'],9.492896424490027e-08,4001.693986990537,393.25509496422603,-0.9999999997586072,1.2641234711706464,3152.6116222639203
0,69,996487.9995334719,999267.6962739954,3512.0004665280308,732.3037260046774,1995755.6958074672,4244.304192532708,0.03549642958447307,['Will'],1.2567029466418902,0.0066425287666938004,['sell'],-489.69350955805476,4001.693987085466,489.6935204622582,-1.999999977732596,1.2567029466418902,2662.9181127058655
0,70,996517.5744974387,999267.6962739954,3482.4255025611237,732.3037260046774,1995785.270771434,4214.729228565801,0.034899457353796896,['Will'],1.0733249051833123,0.006045556536017627,['sell'],-29.574973685851546,3512.000477527411,29.574963966907063,-2.0000003286206702,1.0733249051833123,2633.343139020014
0,71,996517.5744974387,999224.2089836389,3482.4255025611237,775.7910163612048,1995741.7834810778,4258.216518922329,0.034765888509952075,['Will_not'],1.0366453516969996,0.0059119876921728065,['buy'],1.1198562788194977e-07,3482.4255038415595,43.48729035652743,-0.9999999974248653,1.0366453516969996,2633.3431391319996
0,72,996517.5744974387,999927.5910722427,3482.4255025611237,72.40892775736882,1996445.1655696814,3554.8344303184927,0.0346183767768983,['Will_not'],0.9976575310377137,0.005764475959119032,['sell'],-1.379170953441644e-06,3482.425503953545,703.382088603836,-1.0000000019607707,0.9976575310377137,2633.3431377528286
0,73,996517.5744974387,1000910.7787895524,3482.4255025611237,-910.778789552305,1997428.3532869911,2571.6467130088186,0.03396706265464204,['Will_not'],0.8414201183431953,0.005113161836862775,['sell'],-1.3250428310129791e-08,3482.425502574374,983.1877173096739,-1.000000000013477,0.8414201183431953,2633.343137739578
0,74,995924.3907670587,1000910.7787895524,4075.6092329411813,-910.778789552305,1996835.1695566112,3164.830443388876,0.033053680150008195,['Will'],0.6544529262086514,0.004199779332228923,buy,593.1837303800576,3482.4255025611237,593.1837303800576,0.0,0.6544529262086514,3226.5268681196358
0,75,995924.3907670587,1000517.1791031745,4075.6092329411813,-517.179103174391,1996441.569870233,3558.4301297667903,0.03406132827920551,['Will_not'],0.8626328699918234,0.005207427461426236,buy,0.0,4075.6092329411813,393.599686377914,-1.0,0.8626328699918234,3226.5268681196358
0,76,995754.041570203,1000517.1791031745,4245.958429796862,-517.179103174391,1996271.2206733776,3728.779326622471,0.03463281472960749,['Will'],1.0014068655036579,0.005778913911828218,buy,170.34919685568093,4075.6092329411813,170.34919685568127,-2.0021257479352387e-15,1.0014068655036579,3396.8760649753167
0,77,995754.041570203,1000014.940544741,4245.958429796862,-14.94054474090791,1995768.9821149441,4231.017885055954,0.03490083870061287,['Will_not'],1.0737114886265477,0.006046937882833599,buy,9.094947017729282e-13,4245.958429796862,502.2385584334831,-0.9999999999999982,1.0737114886265477,3396.8760649753176
0,78,994771.9649326645,1000014.940544741,5228.035067335397,-14.94054474090791,1994786.9054774055,5213.094522594489,0.035385749290746386,['Will'],1.2199481118477948,0.006531848472967117,buy,982.0766375385338,4245.958429796863,982.0766375385342,-4.630467048134225e-16,1.2199481118477948,4378.952702513851
0,79,994771.9649326645,999244.4174049102,5228.035067335397,755.5825950898927,1994016.3823375748,5983.617662425289,0.035869431393936106,['Will_not'],1.392256341789052,0.007015530576156834,buy,7.66249286243692e-09,5228.035067335397,770.5231398308006,-0.9999999999900555,1.392256341789052,4378.952702521514
0,80,994771.9649326645,998704.7999564604,5228.035067335397,1295.2000435396715,1993476.7648891248,6523.235110875068,0.035856230848027706,['Will_not'],1.387111729253593,0.007002330030248439,['buy'],2.34001981880283e-06,5228.035067343059,539.6174484497787,-0.9999999956635579,1.387111729253593,4378.952704861534
0,81,994771.9649326645,997844.5101775398,5228.035067335397,2155.489822460221,1992616.4751102044,7383.524889795618,0.03572796269262839,['Will_not'],1.3385309807139927,0.006874061874849115,['buy'],0.0004361816254458972,5228.035069683079,860.2897789205496,-0.999999492982904,1.3385309807139927,4378.953141043159
0,82,994539.7888046015,997844.5101775398,5460.211195398411,2155.489822460221,1992384.2989821413,7615.701017858632,0.03573157575579082,['Will'],1.3398657230992561,0.006877674938011553,['buy'],232.17664730243268,5228.035505864705,232.17612806301457,2.2364031239676046e-06,1.3398657230992561,4611.129788345592
0,83,994539.7888046015,997330.7385143521,5460.211195398411,2669.261485647858,1991870.5273189535,8129.472681046269,0.03543631604208705,['Will_not'],1.2365643773339827,0.0065824152243077845,['buy'],0.007747685058347997,5460.212153167137,513.771663187637,-0.9999849199836942,1.2365643773339827,4611.13753603065
0,84,995492.2561928699,997330.7385143521,4507.743807130142,2669.261485647858,1992822.994707222,7177.005292778,0.03530502502860869,['Will'],1.1940079306799825,0.006451124210829417,['sell'],-952.0022677412371,5460.219900852196,952.4673882682695,-1.9995116677665175,1.1940079306799825,3659.135268289413
0,85,995492.2561928699,996752.9437065509,4507.743807130142,3247.0562934490613,1992245.1998994206,7754.800100579203,0.034649990808955825,['Will_not'],1.0058856502242153,0.005796089991176557,['buy'],1.0844692161854255,4508.217633110959,577.7948078012031,-0.9981230893709268,1.0058856502242153,3660.2197375055985
0,86,995492.2561928699,996293.8119746402,4507.743807130142,3706.1880253597296,1991786.06816751,8213.931832489872,0.0347916018093608,['Will_not'],1.043601130399677,0.005937700991581531,['buy'],11.928161753761742,4509.302102327144,459.13173191066835,-0.9740201756386497,1.043601130399677,3672.14789925936
0,87,995761.5356703113,996293.8119746402,4238.464329688721,3706.1880253597296,1992055.3476449517,7944.652355048451,0.03486941676914567,['Will'],1.0649552703228315,0.0060155159513664005,['sell'],-241.26526787399143,4521.230264080906,269.27947744142125,-1.895966043035998,1.0649552703228315,3430.8826313853688
0,88,996309.5319797775,996293.8119746402,3690.4680202224718,3706.1880253597296,1992603.3439544179,7396.656045582202,0.03469533417996626,['Will'],1.0178068152703048,0.005841433362186985,['sell'],-390.464193250491,4279.964996206914,547.9963094662489,-1.71253069866621,1.0178068152703048,3040.4184381348778
0,89,997266.6482612378,996293.8119746402,2733.351738762245,3706.1880253597296,1993560.460235878,6439.539764121975,0.034438150297740985,['Will'],0.951994851994852,0.005584249479961713,['sell'],-177.78277712832323,3889.5008029564233,957.1162814602269,-1.185748357406572,0.951994851994852,2862.6356610065545
0,90,997266.6482612378,996299.5211040906,2733.351738762245,3700.4788959093366,1993566.1693653283,6433.830634671582,0.03404991857594762,['Will_not'],0.8600427350427351,0.005196017758168354,['sell'],-8.591963254799339,3711.7180258281,5.709129450392925,-2.504951556880184,0.8600427350427351,2854.043697751755
0,91,997266.6482612378,997083.176336706,2733.351738762245,2916.823663293947,1994349.8245979438,5650.175402056192,0.034109809746283984,['Will_not'],0.8737099402498643,0.005255908928504717,['sell'],-707.2827578084803,3703.1260625733007,783.6552326153899,-1.9025432720559752,0.8737099402498643,2146.760939943275
0,92,997266.6482612378,996262.6904247806,2733.351738762245,3737.309575219429,1993529.3386860183,6470.6613139816745,0.03380394930196004,['Will_not'],0.805674365554605,0.004950048484180774,['buy'],742.4595835844257,2995.8433047648205,820.4859119254819,-0.09509770637980525,0.805674365554605,2889.2205235277006
0,93,997266.6482612378,997148.8700056066,2733.351738762245,2851.129994393421,1994415.5182668443,5584.481733155666,0.034480404280642786,['Will_not'],0.9625167336010709,0.005626503462863519,['sell'],-783.7300889379208,3738.302888349246,886.1795808260082,-1.8843919515809715,0.9625167336010709,2105.49043458978
0,94,997266.6482612378,997889.3734174398,2733.351738762245,2110.6265825602245,1995156.0216786775,4843.978321322469,0.03414708522112033,['Will_not'],0.882306477093207,0.005293184403341059,['sell'],-214.0768560811057,2954.5727994113254,740.5034118331963,-1.2890963804624955,0.882306477093207,1891.4135785086742
